customer_id,first_name,last_name,email,phone_number,date_of_birth,gender,address,city,state,zip_code,country,account_creation_date,customer_segment,account_status,preferred_contact_method,credit_score,annual_income
CUST_000504,Cindy,Phillips,bradbennett@example.com,+1-249-680-8513x31380,1980-09-25,Female,"211 Melissa Court
Port Charles, WA 39307",Lake Nathanberg,Nevada,71730,USA,2022-08-31,Small Business,Active,Phone,796,115109
CUST_000505,Victor,Morales,garciabrandi@example.net,948-980-6442x00629,1984-10-15,Other,"566 Bautista Locks Suite 196
East Kenneth, HI 15153",Lake Sarah,Georgia,23968,USA,2020-12-14,Individual,Active,App,316,57568
CUST_000506,Isaac,Torres,williamsfrank@example.com,+1-931-947-8911,1954-03-31,Male,"812 Daniel Plaza Apt. 036
Ortizburgh, VT 00780",North Michaelborough,West Virginia,21642,USA,2023-04-11,Small Business,Active,App,507,59580
CUST_000507,James,Foster,smithcrystal@example.com,(443)883-8058,1997-08-26,Other,"76862 Avila Gardens
East Megan, FM 27607",Nunezborough,Indiana,63894,USA,2022-08-13,Small Business,Active,SMS,395,196596
CUST_000508,Julie,Wagner,waretabitha@example.com,(267)313-6841,1956-07-16,Female,"39218 Michael Ferry
Mclaughlinland, NC 63005",Jeanettetown,Montana,63714,USA,2023-01-16,Small Business,Active,Phone,353,128898
CUST_000509,Cody,Williams,margaret20@example.net,+1-981-843-1927,1951-12-09,Other,"PSC 1596, Box 9838
APO AP 39679",Donnaburgh,West Virginia,89047,USA,2020-08-29,Small Business,Active,Phone,739,196831
CUST_000510,Jennifer,Dennis,sbennett@example.com,+1-962-595-9125,1963-12-27,Male,"5394 Fuller Branch
Rojasberg, OR 80170",South Josephfort,Georgia,81417,USA,2022-08-21,Enterprise,Active,Phone,788,45431
CUST_000511,Brittany,Shea,duranaudrey@example.com,608.808.9747x4859,1961-12-15,Male,"USNS Lang
FPO AP 40119",South Stevenport,New Jersey,68525,USA,2025-04-19,Enterprise,Active,App,309,27113
CUST_000512,Matthew,Ross,osbornkelly@example.net,+1-804-245-0928,1965-02-27,Other,"62706 Roberts Rapids
North Maryburgh, KY 70577",Michaelville,Wyoming,29525,USA,2020-07-30,Small Business,Active,App,435,150226
CUST_000513,Natalie,Berry,nancyballard@example.com,548.283.9974x1856,1953-12-28,Male,"USNV Herman
FPO AE 00583",North Erin,Washington,51668,USA,2024-05-18,Individual,Active,Email,405,107143
CUST_000514,Richard,Vargas,deanna05@example.com,918-249-3784x6790,1985-10-03,Female,"0013 Watson Spurs
North Jerryport, ME 33539",New Caitlin,Arizona,52064,USA,2022-12-31,Small Business,Active,Phone,446,42933
CUST_000515,Elizabeth,Blevins,xcardenas@example.org,706-822-1559x9672,1992-12-20,Other,"90533 Gonzales Burgs
Victorfort, MH 51461",Ambermouth,Mississippi,78788,USA,2021-09-10,Enterprise,Active,Phone,750,117061
CUST_000516,Samuel,Jackson,amandaedwards@example.com,224-255-3129,1991-04-06,Other,"17327 Moore Trail
Amandaside, VA 32794",Angelamouth,Oklahoma,43063,USA,2021-06-07,Individual,Active,Phone,721,186500
CUST_000517,Breanna,Torres,donald51@example.com,285-775-9171,2002-04-20,Other,"4914 Gibson Grove
Hallstad, SC 28658",Kelseyport,New Hampshire,69828,USA,2024-03-27,Small Business,Suspended,Email,402,61703
CUST_000518,Melissa,Phillips,lwilson@example.com,001-297-534-4930x537,1956-11-17,Male,"13389 Ronald Camp Suite 882
West Laurafort, ND 62788",North Justin,Oklahoma,57490,USA,2021-07-01,Enterprise,Active,SMS,739,107445
CUST_000519,Gabrielle,Edwards,wallacekevin@example.com,+1-535-637-8018x91567,1962-03-03,Male,"776 Brittany Locks
West Jeffreyfurt, DC 77526",Pamelachester,Kentucky,45256,USA,2020-11-03,Individual,Active,Email,554,170069
CUST_000520,Briana,Willis,norrisdaniel@example.net,+1-385-873-9083x521,1986-05-20,Other,"46488 Harvey Villages Suite 957
New Renee, MN 64762",Cynthiashire,Minnesota,99359,USA,2023-03-06,Enterprise,Active,SMS,327,197597
CUST_000521,Sonia,Harmon,whitecharles@example.net,001-578-991-2488,2001-03-13,Female,"844 Cochran Turnpike Suite 367
New Wanda, NC 14238",East Jessicatown,Indiana,69728,USA,2023-02-03,Individual,Active,Phone,701,102474
CUST_000522,Karen,Sweeney,rowebelinda@example.net,981.245.9009x9217,1967-12-01,Other,"9335 Courtney Shoals Suite 880
Woodwardtown, WI 88179",Jamesfurt,Alaska,98297,USA,2024-04-20,Individual,Active,Phone,806,126157
CUST_000523,David,Allen,smithsusan@example.net,(897)242-5513,1980-09-26,Male,"181 Justin Circle Apt. 437
South Chad, MA 91879",Harrisfurt,Florida,58155,USA,2020-12-21,Individual,Active,Email,840,28163
CUST_000524,Hannah,Hicks,ncarroll@example.com,790.605.8561,1972-12-13,Female,"6397 Michael Turnpike Apt. 164
South Sue, RI 06083",Port William,Kansas,62306,USA,2023-01-04,Small Business,Active,App,674,168224
CUST_000525,Stephen,Wyatt,pbarajas@example.com,(205)334-2816x44161,1983-11-09,Other,"358 Ortiz Greens Apt. 510
Lake Ann, AL 18244",Bairdtown,Kentucky,19206,USA,2023-01-05,Individual,Active,Email,317,178973
CUST_000526,Jason,Taylor,bakerjonathon@example.com,218.893.9530x969,1975-10-13,Male,"228 Mays Pass
Hubbardmouth, WV 46455",Port Jasminemouth,Ohio,98623,USA,2025-01-16,Individual,Active,Email,361,129326
CUST_000527,Derek,Henry,madams@example.org,+1-368-981-1640x3439,1957-07-12,Other,"333 Campbell Mountains Suite 041
Lake Alan, AL 82118",West Jameschester,Alaska,24918,USA,2023-04-21,Small Business,Active,App,733,130454
CUST_000528,Randy,Bailey,tarabradshaw@example.org,+1-323-219-0577x2044,1948-02-23,Male,"93245 Mary Row Apt. 097
Coreyberg, FL 98890",Amymouth,Alaska,77490,USA,2024-03-25,Enterprise,Active,Phone,584,46914
CUST_000529,Angela,Hernandez,kbird@example.com,622.251.7422,1961-04-10,Female,"61189 Austin Inlet
Foxville, UT 50502",North Thomas,Georgia,72086,USA,2022-07-29,Individual,Active,Phone,459,165611
CUST_000530,Heather,Jackson,kimberlyjohnson@example.com,001-736-962-1953x68900,1974-07-22,Female,"73259 Anthony Mountain
New Steven, ID 99150",Lake Shannonburgh,Colorado,14808,USA,2021-08-07,Small Business,Active,Email,617,139684
CUST_000531,Lisa,Knight,pwilkerson@example.com,422.310.4546x1719,1974-06-09,Other,"3602 Katherine Hill Apt. 252
Lake Rayberg, MA 24236",New Joseph,Colorado,19102,USA,2025-05-08,Individual,Active,Email,744,55405
CUST_000532,Robin,Beck,aguilarkevin@example.com,926.890.3265x5132,1949-07-20,Female,"802 Gould Views Suite 985
South Benjaminville, CT 75863",West Stephanieside,Pennsylvania,12417,USA,2021-06-06,Enterprise,Active,SMS,479,56311
CUST_000533,Russell,Gilmore,jessica86@example.com,686.686.2376x0088,1973-04-26,Male,"8191 Travis River
North Samuel, AZ 07100",Duncanhaven,Wyoming,26925,USA,2022-07-18,Enterprise,Active,Email,467,155131
CUST_000534,Suzanne,Garrett,kristenpetty@example.com,+1-348-564-7082,1980-09-29,Female,"6220 Cameron Expressway Apt. 720
Raventown, FM 27781",North Bruce,Alaska,72399,USA,2023-03-05,Enterprise,Active,SMS,470,122483
CUST_000535,John,Carter,lchavez@example.org,+1-200-288-9911x416,1981-02-04,Male,"9232 Harris Motorway
Singhton, MS 01668",Kevinland,Oklahoma,56240,USA,2022-12-24,Enterprise,Active,SMS,420,32695
CUST_000536,Jonathan,Sanchez,johnsoncandice@example.net,343.736.1137x11815,1988-04-26,Female,"420 Cynthia Valley
North Michaelmouth, WV 31849",Roberttown,New Hampshire,42660,USA,2022-06-15,Small Business,Active,Email,569,176165
CUST_000537,Bailey,Harper,brandi46@example.com,420.410.8240x281,1985-09-10,Other,"26208 Mason Cliff Suite 452
Perezstad, SC 25752",Collinsbury,Minnesota,60064,USA,2020-08-30,Individual,Active,SMS,356,155969
CUST_000538,Kenneth,Moore,riddleann@example.org,+1-751-281-6125,1962-08-26,Other,"00792 Brian Meadow Suite 001
New John, FL 60568",North Christopherburgh,Illinois,17167,USA,2023-06-02,Individual,Active,SMS,405,175447
CUST_000539,Veronica,Burton,belldavid@example.net,285-607-6653x446,1985-11-06,Other,"PSC 7634, Box 6019
APO AE 44134",North Michael,Washington,97955,USA,2024-07-27,Enterprise,Active,Email,345,28221
CUST_000540,Tonya,Maynard,travis24@example.org,(986)417-6822x512,1969-06-01,Male,"Unit 8666 Box 5622
DPO AA 10539",Hensonchester,Ohio,58434,USA,2023-02-17,Individual,Active,App,453,71913
CUST_000541,Megan,Tyler,thomas12@example.net,9356006184,2005-11-29,Male,"3404 Koch Terrace Suite 821
North Matthew, SC 57232",Cassandrastad,Hawaii,47282,USA,2021-11-11,Enterprise,Active,App,529,109358
CUST_000542,Kristen,Smith,rkeller@example.com,+1-511-219-7388x1827,1998-07-31,Male,"59488 Jennifer Pines Suite 968
South Richardtown, MI 13390",North Hunterburgh,Mississippi,41264,USA,2021-07-23,Small Business,Suspended,SMS,577,45417
CUST_000543,Kara,Miller,johnjohnson@example.net,(204)298-6037x2186,1957-05-06,Other,"97899 Christopher Valley
Antoniotown, IL 39536",Libury,Connecticut,98832,USA,2024-01-11,Small Business,Active,Email,483,83506
CUST_000544,Julie,Lawrence,jgill@example.com,3166259084,1997-11-02,Other,"0113 Peterson Junction Apt. 107
New Allison, VI 58649",South Devinmouth,Rhode Island,07872,USA,2024-02-26,Individual,Cancelled,Email,776,99005
CUST_000545,Taylor,Dougherty,simmonsangela@example.net,697-922-3996,1975-06-23,Female,"5307 Castro Coves
East Laurenside, AL 88808",Kristenmouth,North Carolina,04626,USA,2020-08-25,Small Business,Active,App,308,121709
CUST_000546,Denise,Caldwell,james23@example.com,(721)969-0696,1960-12-06,Male,"7516 John Vista
Heidiberg, CO 42687",Lake Darrellchester,Maryland,19531,USA,2022-07-09,Small Business,Active,SMS,548,146615
CUST_000547,Adam,Pennington,jameswilliams@example.net,342.543.1983x92484,1946-01-24,Female,"691 Leslie Forks
East Craigland, MS 62926",Kathrynside,Missouri,92026,USA,2022-01-12,Enterprise,Cancelled,Phone,551,64470
CUST_000548,Jennifer,Sanchez,jesse81@example.org,9508147642,1998-06-23,Male,"85512 Rebecca Park Suite 123
Kathyfort, NY 13406",Michaelberg,Missouri,84320,USA,2020-10-21,Small Business,Active,SMS,309,112822
CUST_000549,Emily,George,jeremyreyes@example.org,346-254-6772x0517,1973-08-08,Male,"56478 Timothy Stream Apt. 317
Kurtbury, NC 02591",South Kenneth,California,40047,USA,2023-02-04,Enterprise,Active,SMS,406,78790
CUST_000550,Mark,Stevens,patrickmartin@example.org,846-686-2728x84076,1953-02-25,Other,"327 Michele Squares Apt. 538
Alvarezberg, MI 79634",East Patricia,Nevada,95139,USA,2023-02-05,Individual,Active,Email,445,98354
CUST_000551,Thomas,Williams,salinaszachary@example.net,(493)920-5534x0508,1957-03-07,Male,"9764 Leon Springs
Robertton, WA 62588",Portermouth,Minnesota,33883,USA,2021-05-16,Individual,Suspended,App,681,145182
CUST_000552,Melissa,Willis,allenkimberly@example.com,(227)436-2732,1955-08-19,Other,"11757 Lawson Overpass Apt. 620
Ericside, MN 15445",Josephside,Montana,76145,USA,2023-05-07,Individual,Active,Phone,703,44616
CUST_000553,Antonio,Thompson,houstonstephanie@example.org,292.320.2698,2007-05-20,Other,"647 Bruce Plains
Port Charlesmouth, FM 03034",Port Whitney,Montana,25931,USA,2022-10-22,Enterprise,Active,Phone,542,101461
CUST_000554,Kimberly,Beasley,pughkelly@example.org,526.372.4469,1998-12-13,Female,"6380 Susan Bypass Suite 540
West Christina, RI 72596",Danielbury,West Virginia,79761,USA,2021-09-13,Small Business,Suspended,App,634,108376
CUST_000555,Steven,Moore,fwhite@example.org,001-216-435-0496,1996-11-23,Female,"5272 Kelly Ford Suite 499
Andrewtown, NY 72083",Turnertown,Nebraska,98566,USA,2023-01-20,Small Business,Active,Phone,439,178277
CUST_000556,Michael,Gutierrez,jacksonamy@example.net,001-219-629-0221x543,1960-11-24,Male,"322 Krueger Gateway
East Adam, GA 32571",Carlosberg,Mississippi,85956,USA,2024-08-09,Individual,Active,App,777,107321
CUST_000557,Maurice,Mcpherson,montgomeryjessica@example.com,550-536-9888x4393,1999-09-18,Female,"2962 Lisa Burg
Anneside, SD 30711",East Marieview,Wisconsin,35919,USA,2021-01-11,Individual,Active,Phone,762,105821
CUST_000558,Nichole,Brown,karen65@example.net,+1-992-601-2376x317,1981-08-15,Female,"62941 Rachel Junctions
New Davidfurt, NV 10464",North Timothy,Iowa,95206,USA,2022-08-01,Small Business,Suspended,Email,461,104748
CUST_000559,Sherry,Wyatt,thomas28@example.net,(446)612-0961x7300,1964-06-13,Other,"21153 Gomez Island
West Jasonberg, CT 76770",West Johnton,North Dakota,58384,USA,2023-01-02,Enterprise,Active,Phone,635,63882
CUST_000560,Brittany,Little,steven25@example.net,001-442-221-8834x5819,1963-08-21,Male,"67693 Nicole Throughway Apt. 998
Gomezstad, VI 81439",East Matthewside,Texas,38490,USA,2025-05-18,Enterprise,Active,SMS,705,159600
CUST_000561,Joshua,Stephenson,dana58@example.net,282.656.7262,1969-08-24,Male,"4355 Kristi Lock
New Erik, HI 46423",Port Danielburgh,Minnesota,96096,USA,2024-07-22,Enterprise,Active,Phone,331,131008
CUST_000562,Sarah,Sullivan,seth86@example.org,001-342-601-2234,1980-06-21,Female,"96627 Dennis Locks
West Samanthamouth, GU 07397",Russellburgh,California,63050,USA,2024-10-04,Enterprise,Active,Phone,396,146121
CUST_000563,Deborah,Smith,christinawilliams@example.org,001-433-653-8922,1997-04-08,Male,"0060 Steven Shoals
West Ricardofurt, DE 90296",Guerraton,New Mexico,57638,USA,2024-12-06,Individual,Active,Email,527,59266
CUST_000564,Peter,Robinson,alex95@example.org,523.846.1762x313,1951-10-21,Male,"1642 Jennifer Loaf Suite 441
South Guy, NJ 86810",Millsfort,Nebraska,99073,USA,2020-09-25,Small Business,Active,Email,565,44657
CUST_000565,Michele,Clark,cassandra29@example.org,961-575-5188x701,1955-06-11,Male,"48374 Ingram Club
Jacksonview, MI 56652",Laurahaven,Missouri,75552,USA,2021-11-08,Individual,Active,App,431,49111
CUST_000566,Ashley,Bright,michaelcarter@example.net,(836)626-8904x723,1948-07-24,Female,"538 Garrett Island
Harmonview, HI 12477",Barberbury,Massachusetts,77829,USA,2023-08-06,Individual,Active,App,351,69037
CUST_000567,Mary,Johnson,thomasjones@example.net,(904)276-1437x88443,1969-07-16,Other,"564 Sweeney Curve Suite 368
West Donnaland, NC 49360",North Edwardfort,Vermont,22381,USA,2023-06-18,Small Business,Active,App,808,32728
CUST_000568,Daniel,Waters,matthew78@example.com,5435566050,1972-07-25,Female,"PSC 9833, Box 0677
APO AP 28155",Port Richardville,Oklahoma,18279,USA,2021-06-29,Enterprise,Active,SMS,519,74060
CUST_000569,Isaac,Jenkins,ppruitt@example.com,001-219-808-7886x53859,1974-03-27,Female,"42898 Archer Burg Suite 504
East Maria, UT 60192",West Deborahside,Nevada,92272,USA,2024-05-27,Small Business,Active,Phone,335,185984
CUST_000570,Amy,Morales,zjohnson@example.org,(401)362-9073,1986-12-21,Other,"1826 Church Trafficway
Port Linda, NH 12354",Mclaughlintown,Ohio,55929,USA,2024-09-09,Enterprise,Active,SMS,810,133001
CUST_000571,Kyle,Baker,kmatthews@example.org,298.331.3549,1962-05-13,Other,"0692 Christina Viaduct Suite 305
Wendyhaven, GA 36094",New Rita,West Virginia,36930,USA,2023-11-15,Small Business,Active,SMS,692,60975
CUST_000572,John,Brown,kirstenbenson@example.net,878-616-7806,1986-05-15,Female,"890 Noah Vista Suite 928
West Aaronmouth, WI 06580",South Brianberg,Nebraska,83182,USA,2022-01-26,Individual,Active,Phone,319,125269
CUST_000573,Sean,Williams,palmeramber@example.net,+1-617-726-2829x6824,1991-12-21,Other,"2889 Bean Ferry
Welchland, CA 55413",South Sharonville,Washington,79123,USA,2025-01-01,Small Business,Active,App,652,173282
CUST_000574,Paul,Rodriguez,isullivan@example.org,+1-208-420-3917,2007-03-21,Other,"4359 Mccoy Ferry Suite 587
North Gregoryport, AS 87260",West Francis,Mississippi,28674,USA,2022-08-14,Small Business,Active,Phone,326,108591
CUST_000575,Andrew,Davis,summerellis@example.org,8289497603,1944-08-17,Other,"PSC 4365, Box 2405
APO AA 29639",Scottland,Vermont,70334,USA,2024-08-27,Individual,Active,SMS,359,148649
CUST_000576,Kristine,Maxwell,erin36@example.net,688-821-5977x385,1970-06-24,Other,"Unit 2360 Box 6679
DPO AP 69830",Campbellland,Florida,49368,USA,2023-06-27,Small Business,Active,Phone,463,51249
CUST_000577,Ashley,Washington,denniswilliams@example.com,(498)262-2699,1968-10-04,Male,"962 Patricia Lane Apt. 998
East Malik, OH 96813",Grimesfurt,Oklahoma,67972,USA,2022-11-24,Enterprise,Active,Email,524,175914
CUST_000578,Tyler,Carr,sabrina60@example.com,534-382-0849,1965-03-15,Female,"122 Smith Avenue
West Kennethmouth, MO 19741",Port Kevinbury,Arizona,37757,USA,2024-03-26,Small Business,Suspended,Phone,480,87010
CUST_000579,Anne,Robinson,smithzachary@example.net,652.487.2099x8656,1991-05-05,Other,"0592 April Fort
Marietown, OK 64002",Pattersonville,South Carolina,34713,USA,2023-05-16,Small Business,Active,SMS,328,117191
CUST_000580,Christine,Martinez,banksmeredith@example.com,+1-820-817-5307,1950-11-29,Other,"2404 Laura Inlet Suite 412
Jeremiahland, TN 25951",Guerreromouth,Montana,13206,USA,2020-08-22,Enterprise,Active,Phone,804,167114
CUST_000581,Tyler,Simpson,charlesewing@example.com,3365192025,1977-01-23,Female,"34244 Bradford Heights Apt. 476
South Karaside, MT 17366",West Valerie,Alabama,91180,USA,2024-10-06,Individual,Active,Email,357,85980
CUST_000582,Robert,Jones,hartmancrystal@example.net,+1-351-673-2895,1966-09-26,Other,"91858 Maxwell Plains Apt. 157
Josephfurt, TN 48439",New Elizabeth,Montana,06647,USA,2023-10-24,Individual,Active,App,300,111962
CUST_000583,Lori,Smith,alex30@example.net,254-518-4039x8221,1981-08-28,Other,"038 Herman Plains
Cohenview, SC 91382",Lake Seanside,Alabama,20365,USA,2022-07-15,Individual,Active,SMS,481,109826
CUST_000584,Eric,Wolfe,arellanopatrick@example.net,(693)233-5623x03974,1976-04-11,Male,"7089 Riddle Canyon
North Tiffany, VT 15899",New Maryport,Iowa,10837,USA,2021-01-13,Individual,Active,Phone,413,162965
CUST_000585,Erin,Lozano,ggray@example.com,+1-548-458-0526,1986-01-15,Female,"47220 Perez Mountains Apt. 774
Jenniferport, NJ 95712",Port Amandaberg,South Dakota,26281,USA,2020-12-23,Individual,Active,App,403,113227
CUST_000586,Karen,Roberts,carsonashley@example.net,494.567.6626,1965-02-28,Female,"53026 Jodi Hollow Apt. 257
Smithfurt, NC 53098",West Sarahton,Montana,31500,USA,2020-10-13,Small Business,Active,Phone,747,192579
CUST_000587,Randy,Hamilton,watsondavid@example.net,+1-316-440-9891x0390,1948-04-11,Female,"52094 Moore Flats
Shermanshire, NH 91742",Jesseville,Oregon,85601,USA,2024-09-13,Enterprise,Active,SMS,528,199465
CUST_000588,Tanya,Williams,dwilliams@example.com,645.744.9205x4894,1958-10-06,Other,"818 Bailey Keys
West Olivia, PR 37593",Raymondfurt,Hawaii,22504,USA,2023-07-25,Individual,Active,SMS,430,71585
CUST_000589,Gina,Hernandez,djensen@example.com,001-266-903-6162x486,1945-03-29,Other,"6023 Marsh Circles
Williamtown, CA 49582",Lake Adam,New Hampshire,30699,USA,2023-12-23,Individual,Suspended,App,333,72731
CUST_000590,Cynthia,Davis,ulamb@example.com,6586790522,1949-04-22,Other,"7940 Schmitt Street Suite 315
Silvamouth, VA 60824",New Sarahland,Wisconsin,84778,USA,2025-03-29,Small Business,Suspended,Phone,406,155071
CUST_000591,Dana,Schmidt,tbrandt@example.net,(693)965-6183x3597,1969-07-11,Male,"USNV Parks
FPO AE 24845",Lake Heather,New Mexico,96319,USA,2021-01-08,Small Business,Active,Phone,655,108759
CUST_000592,Joseph,Foley,elliottfrank@example.net,(867)633-3297x323,1960-11-25,Male,"3267 Williamson Ramp
West Frederick, NJ 31533",East Jennifer,Michigan,85921,USA,2021-04-13,Enterprise,Suspended,Email,643,142081
CUST_000593,Derrick,Parks,johnstonjohn@example.org,469-533-2844,2005-02-25,Male,"982 Lauren Orchard
Loriland, MA 35723",Davidfurt,Arkansas,58508,USA,2022-03-13,Small Business,Active,Email,658,92281
CUST_000594,Ashley,Lynch,harrissusan@example.org,4064433226,1975-08-16,Male,"16806 Mcfarland Stream
Johnsonmouth, AL 27676",Brianfurt,Arizona,44417,USA,2023-08-26,Enterprise,Active,App,748,135009
CUST_000595,Gavin,Gordon,derek41@example.net,9747027406,1976-06-23,Male,"59062 Megan Gardens Suite 385
Wareview, MT 96043",West Ashleyview,Massachusetts,78490,USA,2023-01-03,Small Business,Active,App,659,168136
CUST_000596,Brenda,Garcia,tinahale@example.net,+1-779-784-9149x86099,1945-06-22,Female,"66432 Julie Ramp
Patriciaville, DC 13718",Lake Amy,Virginia,70449,USA,2024-08-09,Individual,Active,Phone,466,143302
CUST_000597,Charles,Camacho,riverakeith@example.com,440.501.2762,1996-01-10,Male,"Unit 4742 Box 2567
DPO AP 66563",Brownhaven,Wyoming,66192,USA,2023-03-18,Individual,Active,SMS,567,52453
CUST_000598,Regina,Anderson,ifox@example.net,705.884.1680x6134,1963-11-08,Male,"0586 Hanson Port Suite 383
Port Christinemouth, FL 26889",Brockton,Ohio,08280,USA,2023-06-13,Small Business,Active,App,464,44661
CUST_000599,Donald,Miller,ganderson@example.com,955-778-6457x86555,1950-11-15,Other,"Unit 4764 Box 0006
DPO AP 59012",Abigailchester,North Dakota,17906,USA,2022-01-12,Individual,Active,App,331,138068
CUST_000600,Brian,Jones,ugomez@example.org,(924)644-1899,1944-11-21,Other,"86860 Mary View
Camacholand, NV 03106",South James,South Carolina,39599,USA,2024-08-17,Individual,Active,App,460,39039
CUST_000601,Joseph,Hendricks,cbrown@example.net,808-398-3094x13490,1996-06-20,Male,"724 Branch Point Suite 135
Lynchhaven, AL 39668",Robinmouth,Indiana,46892,USA,2024-05-06,Small Business,Active,Phone,719,170257
CUST_000602,Nicholas,Vazquez,vanessa09@example.com,639.640.5980x2602,1953-11-06,Other,"15892 Meyer Ridge
South Jamesport, FL 05857",North Anna,New Hampshire,87662,USA,2022-11-17,Enterprise,Active,SMS,604,87271
CUST_000603,Justin,Kim,chelsea14@example.org,664.382.3088x29586,1980-07-10,Male,"60586 Martin Manor
Carterhaven, IL 13432",Leetown,Missouri,53304,USA,2021-06-27,Individual,Active,App,457,39288
CUST_000604,Brittany,Sandoval,watsontina@example.net,001-217-888-2426x55946,2003-01-12,Female,"237 Shannon Parkway Apt. 223
Sheltonshire, AR 05208",Stewartview,Virginia,71562,USA,2023-09-19,Individual,Active,SMS,791,77343
CUST_000605,Shane,Lambert,lisa79@example.com,001-241-976-7553x981,1991-10-06,Male,"9157 Angela Hollow
Williamfurt, GA 53583",New Joseph,North Carolina,58604,USA,2022-08-19,Individual,Active,SMS,383,149143
CUST_000606,Alicia,Callahan,jenningsraymond@example.org,396.312.1905,1954-04-29,Male,"182 Deborah Overpass Apt. 669
Port Davidmouth, OR 17796",South Kimberly,Pennsylvania,73224,USA,2021-04-19,Small Business,Active,App,800,198287
CUST_000607,Angela,Barry,joshuamccarthy@example.net,(849)570-3506x75789,2007-05-12,Female,"707 Young Courts Apt. 315
Matthewton, TX 42220",Loweton,Minnesota,17144,USA,2023-10-19,Individual,Active,App,489,122260
CUST_000608,Alicia,Williamson,zacharypage@example.com,904-258-8311x414,1985-08-13,Female,"50368 Wilson Road
Fuentesside, PA 10285",New Daniellemouth,South Carolina,59012,USA,2023-04-08,Small Business,Active,Email,569,140275
CUST_000609,Morgan,Thomas,linda45@example.com,844.567.9403x66401,2003-08-25,Female,"78315 Diaz Squares Apt. 927
North William, OH 97892",Lake Benjamin,Oregon,12130,USA,2022-03-27,Small Business,Active,SMS,363,64617
CUST_000610,Micheal,Thornton,dawn33@example.org,216-951-8548x3966,2001-12-06,Other,"4621 Paul Ports Suite 841
Adamsville, NE 08842",Smithtown,Hawaii,22204,USA,2020-12-17,Enterprise,Active,SMS,723,179593
CUST_000611,Elizabeth,Sullivan,brewersherri@example.org,544.976.0948,1995-08-30,Male,"286 Beck Garden
Port Sarah, AS 20366",Nixonstad,West Virginia,04376,USA,2023-06-15,Enterprise,Active,App,835,134741
CUST_000612,Debbie,Cruz,darrylmacdonald@example.com,(877)519-6666x1025,1962-02-01,Other,"22349 Charles Fords
Stantonside, IN 55679",Howardtown,Connecticut,62675,USA,2024-11-24,Enterprise,Suspended,App,541,149849
CUST_000613,Christina,Murphy,joshua61@example.com,609-423-3517x4656,1999-04-19,Female,"86372 Robinson Port
Jillfurt, MH 80761",Michaelburgh,South Dakota,24448,USA,2023-01-03,Individual,Active,Email,814,174741
CUST_000614,Samuel,Rosales,lisa49@example.org,5386502551,1993-09-08,Other,"PSC 4867, Box 2288
APO AE 75561",West Taylorbury,Iowa,09165,USA,2021-11-03,Enterprise,Active,Phone,423,142713
CUST_000615,Michael,Gray,brookstimothy@example.net,925.711.4978,1958-01-15,Male,"0954 Scott Run
Colemanhaven, ID 07286",Wayneton,Connecticut,95277,USA,2024-01-23,Individual,Cancelled,Phone,429,36187
CUST_000616,Timothy,Sanchez,jamie15@example.org,243-967-8621,1994-11-17,Female,"09685 Turner Isle Suite 068
East Michelleshire, TN 26443",Port Jennifer,Mississippi,35009,USA,2021-06-22,Individual,Cancelled,App,506,189423
CUST_000617,Julia,Smith,brownjames@example.org,865.850.5224x11420,1974-11-04,Male,"5992 Cody Wall
Colemanbury, IL 97518",East Derek,Florida,36922,USA,2020-10-06,Enterprise,Active,Email,389,126737
CUST_000618,Vickie,Hall,jackthompson@example.com,(520)319-0113x4843,1956-09-14,Other,"86132 Jessica Glens Suite 645
East Kevin, NY 52894",Kendraport,South Carolina,58528,USA,2022-09-20,Small Business,Active,SMS,832,145103
CUST_000619,Adam,Baker,rjordan@example.org,001-409-953-6773x4985,1996-11-21,Male,"2665 Hart Circles
Tonyfurt, GA 48962",Port Danielle,Arkansas,81711,USA,2025-02-27,Enterprise,Active,App,415,133643
CUST_000620,Robert,Garcia,xpatton@example.org,869.752.4746,1986-08-05,Male,"98532 Harris Station Suite 792
Dakotafort, CO 21033",Boyerchester,Illinois,98142,USA,2023-09-15,Individual,Active,Email,408,172504
CUST_000621,Sarah,Nguyen,shelbymitchell@example.net,586-339-0616x82497,1970-09-28,Male,"811 Prince Passage
Lake Steven, AK 32593",South Lindsayfort,Florida,50248,USA,2020-11-14,Small Business,Suspended,SMS,720,94241
CUST_000622,Hayley,Hampton,hahnjoshua@example.net,(878)508-2649x31214,1981-11-19,Female,"2542 Paul Squares Suite 563
New Daniel, DC 98549",Alexanderfurt,Oregon,34876,USA,2023-02-08,Enterprise,Active,App,338,70141
CUST_000623,Elizabeth,Holder,whiterobert@example.com,001-549-771-9670x683,1958-06-25,Female,"1259 Daniel Trail
New Carolyn, VA 77191",Port Karenborough,Iowa,30860,USA,2021-12-09,Small Business,Active,App,339,128754
CUST_000624,Joseph,Alvarez,qwhitaker@example.org,+1-548-214-0984x10167,1949-03-27,Female,"60499 Kelsey Causeway
Dianaburgh, MH 05567",New Anna,Nebraska,55157,USA,2025-03-17,Enterprise,Active,App,575,122633
CUST_000625,Richard,Stephens,adkinscharles@example.net,+1-603-442-1348x548,2007-05-09,Male,"60791 Hood Ramp
East Samanthafurt, AR 10965",Kristinville,Vermont,11826,USA,2024-07-13,Small Business,Active,SMS,618,98491
